鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1071116,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.45,2,1,1,有,無,7200000,79196,升降機械,28.85,500000,NA,RPPTMLKKQHPFFBB58DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1080106,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.45,2,1,1,有,無,7950000,84942,坡道平面,35.75,1350000,NA,RPQTMLKKQHPFFBB68DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1080106,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.45,2,1,1,有,無,7850000,84942,坡道平面,35.75,1250000,NA,RPRTMLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1080407,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.45,2,1,1,有,無,7980000,84718,坡道平面,34.6,1300000,NA,RPSTMLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.43,商,NA,NA,1080616,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,110.62,2,1,1,有,無,7900000,86817,坡道平面,35.75,1400000,NA,RPTTMLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071218,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.08,2,1,1,有,無,5080000,71534,升降機械,28.85,700000,NA,RPUTMLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071229,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5200000,72012,升降機械,28.85,700000,NA,RPVTMLKKQHPFFBB56DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071104,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5460000,79373,升降機械,28.85,500000,NA,RPWTMLKKQHPFFBB66DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070420,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6000000,89944,坡道平面,35.75,1000000,NA,RPXTMLKKQHPFFBB76DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070225,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6060000,91024,坡道平面,35.75,1000000,NA,RPOUMLKKQHPFFBB58DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070518,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5550000,80813,升降機械,28.85,500000,NA,RPPUMLKKQHPFFBB68DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1080126,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5860000,82573,升降機械,28.85,700000,NA,RPQUMLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070725,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6230000,89584,坡道平面,35.75,1250000,NA,RPRUMLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070513,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.08,2,1,1,有,無,6200000,92950,坡道平面,35.75,1150000,NA,RPSUMLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070528,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5680000,82893,升降機械,28.85,500000,NA,RPTUMLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070923,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6200000,89045,坡道平面,35.75,1250000,NA,RPUUMLKKQHPFFBB56DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070915,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.08,2,1,1,有,無,6150000,90190,坡道平面,35.75,1250000,NA,RPVUMLKKQHPFFBB66DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070914,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6380000,90484,坡道平面,35.75,1350000,NA,RPWUMLKKQHPFFBB76DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1080126,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5700000,83213,升降機械,28.85,500000,NA,RPXUMLKKQHPFFBB86DB
北屯區,房地(土地+建物),倡和段181~210地號,11.82,商,NA,NA,1081230,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.84,2,1,1,有,無,4890000,53831,NA,0.0,0,NA,RPPVMLKKQHPFFBB78DB
北屯區,房地(土地+建物),倡和段181~210地號,11.82,商,NA,NA,1081230,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,5270000,57445,NA,0.0,0,NA,RPQVMLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1080127,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,5700000,82684,升降機械,28.85,500000,NA,RPRVMLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070909,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,5550000,80299,升降機械,28.85,500000,NA,RPSVMLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070212,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,6200000,91880,坡道平面,34.6,950000,NA,RPTVMLKKQHPFFBB56DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070222,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,6300000,94660,坡道平面,35.75,1000000,NA,RPUVMLKKQHPFFBB66DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070210,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,6560000,95555,坡道平面,34.6,1100000,NA,RPVVMLKKQHPFFBB76DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070223,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,6390000,96267,坡道平面,35.75,1000000,NA,RPWVMLKKQHPFFBB86DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070308,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.84,2,1,1,有,無,6390000,97840,坡道平面,35.75,1000000,NA,RPXVMLKKQHPFFBB96DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070223,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,6390000,96267,坡道平面,35.75,1000000,NA,RPOWMLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071225,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,6450000,92874,坡道平面,35.75,1250000,NA,RPPWMLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1080616,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.84,2,1,1,有,無,6280000,94028,坡道平面,35.75,1100000,NA,RPQWMLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070612,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,6500000,95553,坡道平面,35.75,1150000,NA,RPRWMLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.43,商,NA,NA,1080419,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,132.95,3,1,2,有,無,9300000,81276,坡道平面,35.75,1400000,NA,RPSWMLKKQHPFFBB56DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080512,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,135.97,3,1,2,有,無,9580000,81620,坡道平面,35.75,1400000,NA,RPTWMLKKQHPFFBB66DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080930,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,134.1,3,1,2,有,無,8500000,72700,坡道平面,35.75,1350000,NA,RPUWMLKKQHPFFBB76DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1071112,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,82.93,2,1,1,有,無,4950000,78587,升降機械,28.85,700000,NA,RPVWMLKKQHPFFBB86DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070701,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.05,2,1,1,有,無,5000000,81522,升降機械,28.85,500000,NA,RPWWMLKKQHPFFBB96DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070407,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.05,2,1,1,有,無,5380000,88406,升降機械,28.85,500000,NA,RPXWMLKKQHPFFBB07DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070311,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.05,2,1,1,有,無,5880000,101035,坡道平面,35.75,1000000,NA,RPONNLKKQHPFFBB97DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070331,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.05,2,1,1,有,無,5880000,101035,坡道平面,35.75,1000000,NA,RPPNNLKKQHPFFBB08DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070403,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.05,2,1,1,有,無,5450000,89674,升降機械,28.85,500000,NA,RPQNNLKKQHPFFBB18DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070224,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.74,2,1,1,有,無,6730000,99661,坡道平面,35.75,1150000,NA,RPRNNLKKQHPFFBB28DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080518,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,134.19,3,1,2,有,無,8420000,71312,坡道平面,35.75,1400000,NA,RPSNNLKKQHPFFBB38DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080323,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,8620000,71977,坡道平面,35.75,1400000,NA,RPTNNLKKQHPFFBB48DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080420,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,9010000,75498,坡道平面,34.6,1350000,NA,RPUNNLKKQHPFFBB58DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080421,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,9280000,78556,坡道平面,35.75,1400000,NA,RPVNNLKKQHPFFBB68DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080616,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,8600000,75553,升降機械,28.85,500000,NA,RPWNNLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080609,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,9160000,78856,坡道平面,35.75,1250000,NA,RPXNNLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080901,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,9500000,83740,坡道平面,35.75,1100000,NA,RPOONLKKQHPFFBB08DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080707,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,9500000,80750,坡道平面,35.75,1400000,NA,RPPONLKKQHPFFBB18DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080804,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,9300000,78356,坡道平面,34.6,1350000,NA,RPQONLKKQHPFFBB28DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080908,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,9500000,80750,坡道平面,35.75,1400000,NA,RPRONLKKQHPFFBB38DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.43,商,NA,NA,1081025,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,133.05,3,1,2,有,無,9300000,81192,坡道平面,35.75,1400000,NA,RPSONLKKQHPFFBB48DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1081218,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,10200000,87728,坡道平面,35.75,1400000,NA,RPTONLKKQHPFFBB58DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080901,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,9380000,79553,坡道平面,35.75,1400000,NA,RPUONLKKQHPFFBB68DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,17.83,商,NA,NA,1080901,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,136.06,3,1,2,有,無,9500000,80750,坡道平面,35.75,1400000,NA,RPVONLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1071027,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,83.02,2,1,1,有,無,4950000,78457,升降機械,28.85,700000,NA,RPWONLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1071230,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.14,2,1,1,有,無,5680000,89481,坡道平面,35.75,1350000,NA,RPXONLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1080324,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.14,2,1,1,有,無,6150000,102188,升降機械,28.85,500000,NA,RPOPNLKKQHPFFBB18DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070209,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.14,2,1,1,有,無,5960000,99401,坡道平面,35.75,1150000,NA,RPPPNLKKQHPFFBB28DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070223,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.14,2,1,1,有,無,5880000,100847,坡道平面,35.75,1000000,NA,RPQPNLKKQHPFFBB38DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070423,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.14,2,1,1,有,無,6000000,100227,坡道平面,35.75,1150000,NA,RPRPNLKKQHPFFBB48DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070331,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.14,2,1,1,有,無,5980000,102914,坡道平面,35.75,1000000,NA,RPSPNLKKQHPFFBB58DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070330,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.14,2,1,1,有,無,5600000,88624,升降機械,28.85,700000,NA,RPTPNLKKQHPFFBB68DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.02,商,NA,NA,1070223,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,82.55,2,1,1,有,無,5480000,92737,升降機械,28.85,500000,NA,RPUPNLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.02,商,NA,NA,1070606,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,83.67,2,1,1,有,無,5480000,90843,升降機械,28.85,500000,NA,RPVPNLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.02,商,NA,NA,1070423,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,83.67,2,1,1,有,無,5900000,102254,坡道平面,35.75,1000000,NA,RPWPNLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070519,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,84.14,2,1,1,有,無,6100000,102294,坡道平面,35.75,1150000,NA,RPXPNLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,10.62,商,NA,NA,1070624,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,80.8,2,1,1,有,無,5500000,92397,升降機械,28.85,700000,NA,RPOQNLKKQHPFFBB28DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,11.22,商,NA,NA,1070512,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,83.02,2,1,1,有,無,5500000,92302,升降機械,28.85,500000,NA,RPPQNLKKQHPFFBB38DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1071123,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,7720000,81877,坡道平面,35.75,1350000,NA,RPQQNLKKQHPFFBB48DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1071123,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,7200000,76741,升降機械,28.85,700000,NA,RPRQNLKKQHPFFBB58DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1071028,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,7940000,84704,坡道平面,35.75,1350000,NA,RPSQNLKKQHPFFBB68DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1070228,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,7760000,86889,坡道平面,35.75,1000000,NA,RPTQNLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1080608,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,7900000,85476,坡道平面,35.75,1250000,NA,RPUQNLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1071223,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,7800000,82905,坡道平面,35.75,1350000,NA,RPVQNLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1071223,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,7800000,82905,坡道平面,35.75,1350000,NA,RPWQNLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1080217,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,7980000,85219,坡道平面,35.75,1350000,NA,RPXQNLKKQHPFFBB56DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1080526,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,8150000,86761,坡道平面,35.75,1400000,NA,RPORNLKKQHPFFBB38DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1080505,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,111.5,2,1,1,有,無,6510000,72716,升降機械,28.85,500000,NA,RPPRNLKKQHPFFBB48DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1080629,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,6900000,73200,升降機械,28.85,700000,NA,RPQRNLKKQHPFFBB58DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1080324,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,8500000,92090,升降機械,28.85,700000,NA,RPRRNLKKQHPFFBB68DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.83,商,NA,NA,1070211,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,113.55,2,1,1,有,無,7800000,85476,坡道平面,35.75,1150000,NA,RPSRNLKKQHPFFBB78DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,14.43,商,NA,NA,1080604,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,110.62,2,1,1,有,無,7200000,79491,升降機械,28.85,700000,NA,RPTRNLKKQHPFFBB88DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071111,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,90.08,2,1,1,有,無,5800000,81907,坡道平面,35.75,1350000,NA,RPURNLKKQHPFFBB98DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071229,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5800000,81849,坡道平面,35.75,1250000,NA,RPVRNLKKQHPFFBB09DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1080422,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6740000,96655,升降機械,28.85,700000,NA,RPWRNLKKQHPFFBB56DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070701,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5580000,78092,升降機械,28.85,700000,NA,RPXRNLKKQHPFFBB66DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070624,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5650000,79213,升降機械,28.85,700000,NA,RPOSNLKKQHPFFBB48DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1071028,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,6350000,89944,坡道平面,35.75,1350000,NA,RPPSNLKKQHPFFBB58DB
北屯區,房地(土地+建物)+車位,倡和段181~210地號,12.02,商,NA,NA,1070902,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,91.34,2,1,1,有,無,5580000,81293,升降機械,28.85,500000,NA,RPQSNLKKQHPFFBB68DB
